"","SA2_2016","Index1_point","Index1_lower","Index1_upper","Index1_Prob_PercentileAbove80","Index1_Prob_PercentileAbove95","Index1_Prob_PercentileAbove99","Index2_point","Index2_lower","Index2_upper","Index2_Prob_PercentileAbove80","Index2_Prob_PercentileAbove95","Index2_Prob_PercentileAbove99","Index3_point","Index3_lower","Index3_upper","Index3_Prob_PercentileAbove80","Index3_Prob_PercentileAbove95","Index3_Prob_PercentileAbove99","Index4_point","Index4_lower","Index4_upper","Index4_Prob_PercentileAbove80","Index4_Prob_PercentileAbove95","Index4_Prob_PercentileAbove99","Scores1_point","Scores1_lower","Scores1_upper","Scores2_point","Scores2_lower","Scores2_upper","Scores3_point","Scores3_lower","Scores3_upper","Scores4_point","Scores4_lower","Scores4_upper"
"990",207011154,39,20,60,5e-04,0,0,8,1,17,0,0,0,14,4,25,0,0,0,25,20,31,0,0,0,-0.0870945541244996,-0.593915431061568,0.392020580301918,-1.8271446221261,-2.52782898378623,-1.20559709197142,-1.05757248799767,-1.49632383142021,-0.585441993040074,-5754.78069343932,-8142.24612867306,-3185.68260512756
"991",801051061,50,28,71,0.004625,0,0,17,4,29,0,0,0,25,11,39,0,0,0,32,25,40,0,0,0,0.149858635618955,-0.319227622510383,0.614935725570305,-1.28876228002183,-1.96401182474372,-0.648162508598609,-0.653052702257754,-1.09199794612024,-0.197034146906739,-3240.7740349541,-5419.03980762168,-977.781954024692
"992",124031464,39,18,63,0.00075,0,0,76,54,92,0.3225,0.00475,0,67.5,47,85,0.091,0.000125,0,86,54,98,0.6415,0.078125,0.000125,-0.083518895100255,-0.628240885607143,0.501019462981192,0.928752471400144,0.193245611873445,1.63664776744311,0.479425656292234,-0.0318968227557654,0.970725848440418,6013.67571970164,-400.097796236943,12176.2996799124
"993",107041150,76,47,97,0.38025,0.02725,0.000375,42,17,68,0.003375,0,0,55,29,79,0.03,0.00025,0,68,24,99,0.3535,0.07775,0.002375,0.6810070137369,0.0165373106359557,1.34842701258278,-0.231887323805195,-1.17638077259304,0.761134433827071,0.171474458541811,-0.513706752489641,0.823222846660461,2781.65866646526,-8333.35093888696,13354.321018526
"994",207011152,39,20,62,5e-04,0,0,5,1,14,0,0,0,11,3,22,0,0,0,10,5,16,0,0,0,-0.0768604338357956,-0.610471729347259,0.430944668978914,-2.02264448718386,-2.69782835595583,-1.36692372353313,-1.15949864667071,-1.62775629443159,-0.688346866456633,-16141.9604096263,-22660.8092529293,-9582.82090137602
"995",403041077,35,18,54,0.00025,0,0,31,15,48,0,0,0,33,17,48,0,0,0,30,18,45,0,0,0,-0.171458387974444,-0.628350062990261,0.308088476241843,-0.646947068829745,-1.32122081044758,0.0153182294364535,-0.429452067452745,-0.890635378151425,0.0149844357022897,-3812.46072881174,-7906.61556953928,133.024327947077
"996",401031012,55,29,75,0.015125,0,0,8,1,18,0,0,0,18,7,31,0,0,0,22,14,29,0,0,0,0.247870519672841,-0.24543749918338,0.729681265244812,-1.78144080333253,-2.4629329747261,-1.15970988866346,-0.883256782471263,-1.30563597342476,-0.418419546195795,-7293.93450964769,-10781.9418685417,-3455.30861248487
"997",402011025,63,40,85,0.069,0,0,79,61,93,0.440875,0.007125,0,78,62,93,0.406875,0.0045,0,84,68,94,0.699375,0.002375,0,0.407783427449992,-0.0712556771858256,0.919485422558398,1.05814884031775,0.413712182421467,1.73977889718749,0.767553413208995,0.314321901150775,1.22841980285994,5692.1761123579,2331.01121893415,9109.9612580093
"998",504021053,87,68,98,0.76175,0.101875,0.002375,41,23,61,0,0,0,60,40,77,0.015375,0,0,70,36,92,0.259,0.00175,0,0.980514348439227,0.435226907972409,1.49107411696593,-0.271397704872652,-0.994766072361833,0.450644848966776,0.283284646528553,-0.200876500168343,0.793688153081373,3024.34688633883,-2144.55751579723,8473.41472229673
"999",301021008,76,48,95,0.356625,0.01425,0,31,11,53,0,0,0,47,24,67,0.002,0,0,46,30,65,5e-04,0,0,0.677034908614373,0.0482285612841271,1.24692694298404,-0.643108567639047,-1.55316167533736,0.199923167088044,-0.0580214205991746,-0.629657463845471,0.55152424958001,-293.936516755418,-3189.84471184116,2794.02184837233
"1000",302011024,49,24,71,0.00575,0,0,23,8,39,0,0,0,30,15,47,0,0,0,30,19,44,0,0,0,0.120244607854567,-0.378350848497977,0.65318830244474,-0.999740217391665,-1.7161612899337,-0.286407843074009,-0.505198233647225,-0.986890078194425,-0.0178848651152065,-4037.03908507498,-7886.23861485165,-142.917957135615
"1001",117031331,45,21,73,0.01025,0,0,5,1,17,0,0,0,13,3,27,0,0,0,6,2,14,0,0,0,0.0486935022526466,-0.565780549323076,0.67477672626357,-2.01339675977407,-2.82348939538342,-1.1249709380779,-1.09482425096277,-1.66609607898056,-0.511081661153821,-21362.7581969111,-32509.6997411082,-9972.48091326393
"1002",310041299,18,8,30,0,0,0,78,58,94,0.395125,0.0125,0,57,36,75,0.010375,0,0,60,35,80,0.029875,0,0,-0.776362449428628,-1.36494760828246,-0.219051784538267,1.0120501734547,0.303908289267909,1.77346260558217,0.222818835020018,-0.293904721151358,0.728652115722095,1537.56137105563,-2028.08952830495,5028.06392454032
"1003",209041219,6,3,9,0,0,0,53,34,71,0.002375,0,0,20,7,33,0,0,0,9,3,19,0.000125,0,0,-2.04232964602564,-2.62679455189785,-1.46265520352162,0.12715555858872,-0.525183186537228,0.789917910767473,-0.832348622385074,-1.32370819513952,-0.373021480119124,-16442.6308609059,-26149.1935408837,-7368.85282901324
"1004",209041435,8,5,12,0,0,0,47,28,65,0.000375,0,0,21,8,35,0,0,0,21,13,31,0,0,0,-1.6676621230004,-2.19846045512713,-1.12635831057293,-0.0828411692936903,-0.734881791510766,0.609089669143973,-0.785438234441854,-1.25922133098773,-0.321673746130658,-7478.15743012089,-11989.0462923342,-3062.65573691
"1005",104021086,64,39,85,0.075875,0.000125,0,67,48,84,0.07825,0.00025,0,70,53,86,0.106625,5e-04,0,61,51,70,0,0,0,0.417202714110301,-0.0745164857420246,0.924790420825649,0.63248418798879,-0.023700178233432,1.28125323067092,0.537288595407486,0.0776017768030044,0.978656914922354,1702.93620314403,245.958831577122,3101.8530918464
"1006",209011198,46,25,67,0.00075,0,0,20,6,32,0,0,0,26,12,40,0,0,0,20,11,32,0,0,0,0.0654789948405707,-0.394576163732467,0.554147661023612,-1.16507537940216,-1.84377751060652,-0.5458167262069,-0.620714924938694,-1.07759821910315,-0.192576875563202,-8045.08614213041,-13966.7505177959,-2495.98888417467
"1007",125041494,9,4,13,0,0,0,12,2,24,0,0,0,5,1,12,0,0,0,12,8,17,0,0,0,-1.57227340276721,-2.18681622743681,-0.967668270789591,-1.53923341387361,-2.27482335191868,-0.834704931287792,-1.55514765720453,-2.09951949651694,-1.04983125106086,-13511.9004196216,-18241.6751454875,-9121.45882484231
"1008",213031347,5,3,8,0,0,0,40,22,59,0,0,0,11,3,23,0,0,0,7,3,14,0,0,0,-2.20524260939213,-2.8183133767251,-1.62626191235851,-0.330502369307436,-0.991727372939598,0.408113503649619,-1.15792843699831,-1.6397458122625,-0.641411254042842,-18886.9707358795,-26745.8939438136,-10462.0589646928
"1009",103011058,48,19,78,0.029375,5e-04,0,47,22,71,0.00575,0,0,49,24,72,0.006625,0.000125,0,49,13,97,0.229625,0.05425,0.003125,0.1113627706631,-0.619965303432974,0.783183483666605,-0.0848478578009169,-0.962852537363079,0.84111048435385,-0.000632654936618161,-0.655675582781599,0.631010397714037,-12.7404051136165,-13203.9948860558,12707.2873891653
"1010",106031122,61,31,87,0.098125,0.00175,0,93,79,100,0.93025,0.32575,0.029375,90,74,100,0.839375,0.17775,0.011,97,90,100,0.992,0.71925,0.03,0.368428896586805,-0.245036128324958,1.01856007970621,1.67068976063522,0.906615869362247,2.46099657986634,1.09790302472193,0.566254976110555,1.65730483364979,12348.1153190475,6368.66971631541,18639.7074640592
"1011",407021173,57,24,87,0.094125,0.003875,0,92,72,100,0.841125,0.308875,0.0565,87,67,100,0.718,0.17325,0.02275,97,84,100,0.9665,0.670875,0.088375,0.288802453908875,-0.479096537951355,1.00438434734916,1.60476462201089,0.622282984429308,2.58937110872124,1.02310975192042,0.385033042719087,1.75659207483147,12416.9715041822,4672.9535229602,21318.8797161922
"1012",102011034,94,79,100,0.926125,0.3755,0.040375,47,24,67,0.00175,0,0,68,46,86,0.11925,0.001375,0,70,49,88,0.1595,0,0,1.22853051787489,0.647976962305731,1.81984925845121,-0.0828549585119926,-0.886678955697527,0.673852804850805,0.495846537453316,-0.0436490285150799,1.0161025517513,3082.43000007854,-271.344185763994,6316.60151296198
"1013",127011506,11,6,16,0,0,0,45,26,61,0.000375,0,0,25,13,39,0,0,0,12,5,25,0.000125,0,0,-1.28951090570621,-1.76932088768816,-0.765044085910658,-0.151418372937431,-0.786982621859154,0.4847758627696,-0.656685797346146,-1.06694621627586,-0.215674019447824,-13184.6090962173,-21421.6126572787,-4330.19512546369
"1014",119041382,46,22,73,0.008125,0,0,21,4,38,0,0,0,28,10,46,0,0,0,20,8,40,0.00125,0,0,0.0734163633666639,-0.505130539377369,0.668123910886998,-1.08348276672334,-1.92690053954537,-0.222399610804124,-0.568930343989723,-1.15023624171929,0.0102551659235268,-7999.4451016675,-16172.896676694,144.192760467749
"1015",314031392,36,20,57,0.00025,0,0,68,49,84,0.08225,0,0,60,44,77,0.009375,0,0,60,44,75,0.001875,0,0,-0.147084117213976,-0.635069248659559,0.327561517897197,0.644162758773534,0.0223420285919711,1.28134017534058,0.295615082222953,-0.151594360333065,0.722781574541612,1524.19136394154,-781.620521877283,3726.66179833655
"1016",122031429,66,38,89,0.144125,0.001875,0,16,2,32,0,0,0,29,9,47,0,0,0,17,5,42,0.00375,0,0,0.464151144519858,-0.0970367037436001,1.06082017109548,-1.34450013107159,-2.23717128144202,-0.505321701728973,-0.542910134251703,-1.12222253135534,0.0564477807010369,-9857.34785254105,-20375.6333905532,1024.89413029838
"1017",207021424,17,10,29,0,0,0,12,2,24,0,0,0,10,2,20,0,0,0,10,5,16,0,0,0,-0.811012625893866,-1.35442000878761,-0.284074364985589,-1.55528922999316,-2.25336027109554,-0.847499717358547,-1.22314138201132,-1.69448789619071,-0.722038843754552,-15919.1850868773,-22053.7599689221,-9397.3355514655
"1018",110021194,68,42,89,0.156,0.001375,0,87,73,97,0.82775,0.06675,0.000625,87,73,97,0.796,0.052875,0.000125,84,73,92,0.767375,0,0,0.509629629926993,-0.025362981792995,1.03143161193498,1.38993737380771,0.782069311789306,1.99137052197456,1.00051335558992,0.575045999401515,1.42641309025881,5697.92356008461,3274.88696659163,8123.42254902393
"1019",402021034,17,7,36,0,0,0,89,71,100,0.799125,0.197125,0.016,67,44,89,0.12775,0.0015,0,79,43,96,0.466875,0.02275,0,-0.795495085525163,-1.51337845168435,0.0240418878084383,1.47798195001638,0.620831405197932,2.35299651489894,0.468912495439346,-0.139398293215827,1.08545029210364,4563.92531811115,-1356.76358786965,10564.6876930447
"1020",801071078,35,18,53,0,0,0,47,29,65,0.000375,0,0,44,27,60,0.000125,0,0,43,30,61,0.000125,0,0,-0.186861595698326,-0.637761217080977,0.285743713166067,-0.0626650339911264,-0.754812875711662,0.563379513926877,-0.118038830894954,-0.557671400595253,0.336576207657768,-732.253887456846,-3459.51453359265,2087.95050420496
"1021",314011382,49,25,71,0.006625,0,0,33,16,51,0,0,0,39,20,55,0,0,0,31,14,62,0.005,0,0,0.129945257612761,-0.387748528124211,0.635541845508802,-0.59493761818705,-1.321136144469,0.105816283913592,-0.270259943195932,-0.734110738943594,0.231522499926475,-3524.18965927496,-9572.80403582446,3019.05339904123
"1022",501021012,73,43,94,0.305875,0.015125,0.000625,68,41,89,0.152875,0.003875,0,74,51,93,0.27225,0.0095,0.000375,86,57,98,0.668375,0.05875,0,0.613845138013434,-0.0145650401074772,1.24606136549399,0.651614604016004,-0.250748068326024,1.50859004105043,0.639032349154584,0.0222616892805048,1.21968311277449,6092.85393301438,212.254076444973,11629.0686387484
"1023",121031412,43,22,66,0.00125,0,0,3,1,9,0,0,0,9,3,19,0,0,0,7,3,12,0,0,0,0.011394818050302,-0.503024198286821,0.504124604117019,-2.31027007743345,-2.98434924087144,-1.61598241688691,-1.27951808599958,-1.73927003672711,-0.791014154594904,-19082.7327345977,-25939.4733277481,-11797.1851016284
"1024",801051055,35,16,58,0.000125,0,0,15,2,28,0,0,0,19,7,34,0,0,0,33,28,40,0,0,0,-0.181465801890968,-0.726641595272122,0.397374619595418,-1.40208947320332,-2.14193984873438,-0.663750472150937,-0.86239314445507,-1.37165638941748,-0.352164631965906,-2789.84182231215,-4437.30841976555,-1139.2525844097
"1025",309061247,64,39,87,0.095625,0.000375,0,55,34,76,0.010125,0,0,60,40,79,0.02475,0.00025,0,63,40,84,0.066,0,0,0.428026140763751,-0.105212653357692,0.963651372783045,0.199106271116901,-0.553384621783342,0.951211987345744,0.298665115836988,-0.221435759785466,0.810069741558521,2038.8374132612,-1511.63121417549,5529.94109074924
"1026",202011022,53,24,80,0.039125,0,0,73,51,91,0.22925,0.0035,0,70,48,88,0.1585,0.00225,0,94,60,100,0.8215,0.3795,0.023625,0.204835241030559,-0.406731307851202,0.853583921980361,0.822018062894472,0.027322396724005,1.55774167063373,0.547721996530653,0.0254979756444082,1.1084597367435,9137.64606812089,425.382727675662,18492.4337880919
"1027",121011402,55,28,79,0.029875,0,0,2,1,9,0,0,0,10,2,22,0,0,0,4,1,10,0,0,0,0.253047437888276,-0.289510542138393,0.822006086904072,-2.40760738173567,-3.22802325787295,-1.57886568172512,-1.22581404752646,-1.81020245089674,-0.704292391458231,-25485.8998621227,-37635.9191565941,-14642.9431108081
"1028",103021066,92,72,100,0.859625,0.308875,0.038875,92,76,100,0.893375,0.2795,0.0225,96,85,100,0.979875,0.57725,0.123625,78,68,86,0.269875,0,0,1.15396074203393,0.481085685548792,1.82577347124387,1.61288368671811,0.813721035736333,2.401468663796,1.41241493439499,0.811954550574731,1.93893432153703,4278.91104374961,2459.81631096615,5874.00152709644
"1029",403041087,55,32,80,0.027,0,0,75,54,91,0.279875,0.003,0,73,54,89,0.1965,0.001125,0,96,75,100,0.927375,0.569625,0.071625,0.257255917047777,-0.255124859982342,0.789730205749265,0.891208628522856,0.190939095769992,1.62873818410685,0.611948226231739,0.140569588839544,1.107498364147,11404.2671440547,2619.65485761374,20639.3395142435
"1030",121041417,96,80,100,0.94575,0.549625,0.146125,2,1,12,0,0,0,22,4,44,0,0,0,20,8,39,5e-04,0,0,1.37387723589233,0.667549028423543,2.10061001285558,-2.45897805421417,-3.53719699923479,-1.40009752165825,-0.760071807634624,-1.45866268616903,-0.0295903457919652,-8137.32877253629,-15616.4427181257,-316.794242048779
"1031",403041073,35,16,59,0.00025,0,0,88,73,99,0.819125,0.12275,0.00375,77,58,93,0.3435,0.007375,0,84,64,95,0.64675,0.0065,0,-0.173077635245089,-0.742787643733084,0.398049210872673,1.43601518920199,0.718052953097834,2.17637906188972,0.723183077571525,0.209734432809315,1.22728500002442,5563.08582421895,1613.38212438566,9440.88986268784
"1032",301031016,43,22,67,0.002,0,0,38,18,58,0,0,0,41,21,59,0,0,0,36,19,64,0.003125,0,0,0.0159587231823943,-0.508518762998897,0.53909385151737,-0.406224737603637,-1.20289088585504,0.369082310535004,-0.220987937190936,-0.719049694523793,0.32490560319088,-2091.20884963783,-6804.36725927865,3074.58172299529
"1033",501031019,82,52,99,0.551375,0.093375,0.00575,87,63,100,0.689625,0.179875,0.023625,90,69,100,0.796,0.27025,0.04525,81,65,93,0.548125,0.00025,0,0.83623283649645,0.0880586669098164,1.54831536828944,1.3608726111599,0.351225886079556,2.45793508405643,1.13113348552302,0.402947160788249,1.82277128195202,5011.48690760976,1785.25739587234,8075.78816468843
"1034",313041372,55,32,79,0.019625,0,0,74,55,91,0.236375,0.0025,0,72,55,89,0.161875,0.00075,0,89,64,98,0.77925,0.105375,0,0.255147598923999,-0.262011241326847,0.756849454379795,0.852350792314269,0.137415745327357,1.5175340101311,0.583989003758341,0.125879458284778,1.06946699597966,6950.92911723366,1498.28025223457,12729.3309196479
"1035",123021436,9,4,15,0,0,0,75,52,93,0.316625,0.010375,0,43,20,62,0.00025,0,0,35,11,80,0.0465,0.000875,0,-1.51444214834712,-2.188372501189,-0.846758046296542,0.919987999161889,0.098732534421005,1.69667988887094,-0.163666499635009,-0.725872154983935,0.421138101578162,-2483.72096521108,-11015.4728879587,6390.9812604994
"1036",123011434,15,6,28,0,0,0,51,28,73,0.007,0,0,35,15,55,0.00025,0,0,23,6,63,0.014375,0.000875,0,-0.929343778348757,-1.60607909543589,-0.266907994391408,0.0637716297272928,-0.752478386027262,0.870465109511459,-0.378005178924041,-0.951872896892719,0.209455889235936,-6603.75047580299,-16629.2195087158,3659.19438495181
"1037",302041042,62,35,84,0.072375,0.001,0,37,21,58,0,0,0,47,28,65,5e-04,0,0,45,27,70,0.003875,0,0,0.390580577729716,-0.16207448928405,0.902100480921682,-0.414559490847987,-1.09425631020474,0.350954582474691,-0.0580724531315749,-0.540256351933827,0.465042556222373,-453.139351785679,-4215.62031413966,3628.72706620318
"1038",602011039,51,22,84,0.0555,0.000875,0,48,18,75,0.015,0,0,51,23,76,0.015,0.00025,0,51,34,66,0.00025,0,0,0.171074550707311,-0.546066234761989,0.922665429091648,-0.0435660371644951,-1.11837462614169,1.0150596453599,0.046467817780421,-0.658369750408819,0.769991502135136,165.262793936067,-2341.49201732896,2738.47477734361
"1039",313011362,84,59,98,0.619,0.07275,0.00225,71,50,91,0.189375,0.003,0,80,61,96,0.4795,0.02425,0.00025,96,80,100,0.945125,0.519125,0.02,0.877938969746023,0.279489825022784,1.49201160147427,0.747719811321073,-0.0534147623120845,1.50013643052366,0.809896253095064,0.254980249752697,1.33072182644161,10728.6956647503,3377.72336847398,17628.0720348719
"1040",316031427,88,67,99,0.759125,0.134,0.006625,34,14,53,0,0,0,54,32,73,0.005625,0,0,67,24,98,0.3335,0.05725,0.000375,0.994058665950712,0.435857554332698,1.59642416221556,-0.538581456892984,-1.30939858423055,0.234226724559961,0.141567743001217,-0.413129500918021,0.669094539141725,2598.82984214485,-7584.02481310257,12282.9030022942
"1041",213051468,21,10,36,0,0,0,66,44,83,0.0685,0.000125,0,50,32,69,5e-04,0,0,52,26,85,0.067125,0.00025,0,-0.638125981416952,-1.24260729879041,-0.0920061044474114,0.575750916217991,-0.152899190849956,1.24463214761659,0.0327313094208719,-0.454334175204017,0.536278351733204,376.540983577711,-5226.66035154702,6169.34615833878
"1042",801051060,57,32,81,0.037625,0,0,6,1,17,0,0,0,16,5,30,0,0,0,30,25,37,0,0,0,0.296636328275118,-0.236657657549595,0.829506762855759,-1.94135394552017,-2.70203764789642,-1.21410057187016,-0.949003877220624,-1.44734555107909,-0.433381351408301,-3696.84460371294,-5638.13459422861,-1688.23705441104
"1043",505011073,54,33,75,0.007625,0,0,29,13,45,0,0,0,37,21,52,0,0,0,31,17,55,0.000375,0,0,0.221258282744181,-0.225115285718338,0.676301109602908,-0.732126011093998,-1.39816853880279,-0.0328580588418665,-0.308161621033163,-0.768362708866914,0.121054028967314,-3464.50702446533,-8638.31775443628,1360.94992066503
"1044",407031168,48,21,75,0.018625,0.000125,0,79,59,94,0.44725,0.01325,0.000125,74,53,90,0.2315,0.003375,0,67,54,80,0.021625,0,0,0.117774607820949,-0.507050951949182,0.729635027777624,1.0561197744299,0.337013003241638,1.76945074898436,0.641368959651421,0.126914357635845,1.15010203105903,2636.98847760682,521.808381419778,4728.64450069919
"1045",120021388,61,37,84,0.057375,0,0,10,2,22,0,0,0,22,9,37,0,0,0,9,3,21,0,0,0,0.373999327784737,-0.103298937050914,0.906249720492589,-1.65114860315424,-2.40556556257738,-0.932777455083421,-0.757874339468026,-1.23152345551283,-0.259825834347403,-17159.4118570653,-27883.5383179936,-5882.84662837672
"1046",112021246,63,31,90,0.146375,0.004625,0.000125,78,55,97,0.433375,0.037875,0.001,78,56,97,0.412875,0.0335,0.000625,92,65,99,0.825875,0.246625,0.002,0.40551575849691,-0.283714170047823,1.07286883545548,1.0315789383343,0.111428494977059,1.91739779662094,0.753163957260611,0.122730664528693,1.41404065013618,8175.59475606393,1332.24136345896,15349.4112572283
"1047",104021083,70,40,92,0.22075,0.006,0,66,45,85,0.08325,0.001125,0,71,51,88,0.164625,0.001,0,68,52,81,0.043125,0,0,0.544124397185998,-0.0728669125365525,1.15395982658776,0.592471422054902,-0.132839876152247,1.29958903899011,0.569836416408336,0.070751332907115,1.0795140626792,2675.95181145355,332.248259331812,5069.39803834151
"1048",801061067,89,67,100,0.774875,0.19975,0.016375,20,5,37,0,0,0,42,21,62,0.000375,0,0,42,28,60,0.00025,0,0,1.03927252553994,0.379652921060162,1.67902320548974,-1.16682818421441,-1.97566583481493,-0.320418668847996,-0.188830064273237,-0.756883349456,0.386372330308632,-961.333857215047,-3853.2931320805,1967.02153360124
"1049",304031093,48,22,74,0.012125,0,0,19,4,36,0,0,0,26,10,45,0,0,0,34,27,45,0,0,0,0.108644158466742,-0.492779381411666,0.688300121173875,-1.19952764464543,-1.9773910416312,-0.337759318430551,-0.623234368772194,-1.17559642741407,-0.0427486393636576,-2564.29781031319,-4836.9915005952,-175.889276661769
"1050",212011291,30,14,51,0,0,0,80,63,97,0.49425,0.02575,0.000375,67,46,85,0.089875,0.000625,0,90,52,99,0.727875,0.21275,0.0045,-0.320375577262228,-0.889302896310598,0.262830339285684,1.09985562741754,0.387105586753096,1.8668601042888,0.46567316328726,-0.0552272068979687,0.982738578945874,7231.43855268787,-857.623295918555,15260.9473924505
"1051",204021066,75,47,97,0.344125,0.023625,0.00025,88,68,100,0.738125,0.155375,0.013375,89,70,100,0.779125,0.179,0.019,99,93,100,0.992125,0.89425,0.39275,0.65300377991186,0.031289874551499,1.33872510214047,1.39829111771015,0.515062479453596,2.31958795099791,1.0684431048073,0.41601262831805,1.66939261878105,16880.3326128505,6572.58351479687,26374.7339841218
"1052",106011111,61,32,87,0.092375,0.00075,0,94,81,100,0.95975,0.40125,0.038625,91,76,100,0.883,0.215875,0.01475,99,95,100,0.998875,0.94525,0.354375,0.367060180419017,-0.226161691282472,1.0046648262178,1.7601830888166,1.00825426456871,2.48216380686973,1.1386163430545,0.60887379050413,1.6595165895372,16739.3681674157,8951.35803109646,24397.3831410812
"1053",118011339,77,51,96,0.38525,0.02125,0,4,1,15,0,0,0,18,4,35,0,0,0,11,4,24,0.000125,0,0,0.700509275394654,0.0878151783061132,1.27587408207501,-2.14856514005827,-3.01464565461056,-1.19643496609537,-0.88614689233889,-1.48174541031116,-0.276891420655511,-14811.0591585522,-24765.8927879407,-4627.96320483621
"1054",205051103,61,34,86,0.0755,0.000125,0,59,35,77,0.02225,0,0,62,40,80,0.03725,0.000125,0,77,39,96,0.4175,0.024625,0,0.369652014040582,-0.181701134539302,0.973661141252964,0.330111018944051,-0.431643986814387,1.04186056205259,0.347908991475677,-0.179591354878161,0.866519406691453,4190.911711316,-2163.35746086233,10438.0927730052
"1055",505031102,11,5,18,0,0,0,62,40,85,0.055,0.00025,0,37,17,56,0.000125,0,0,35,23,58,0.000375,0,0,-1.26875830199084,-1.87589340454262,-0.630763653009408,0.444298442492022,-0.381451783927698,1.24590807935025,-0.317373109247618,-0.874217923151397,0.238824642852417,-2252.87301599421,-6205.63592749019,1695.29672728788
"1056",117031336,69,35,95,0.240125,0.01775,5e-04,5,1,19,0,0,0,18,3,37,0,0,0,11,3,26,0.000375,0,0,0.523766097002976,-0.247379413180423,1.23432555099209,-2.0219208367342,-2.9828764106472,-1.03553480758381,-0.898314406628307,-1.56728703520117,-0.24655169829199,-15001.8505906927,-26173.6934878595,-4117.41336147624
"1057",401021008,64,38,84,0.07725,5e-04,0,54,35,71,0.00225,0,0,60,42,75,0.008,0,0,60,43,74,0.002125,0,0,0.425370651880556,-0.0822341722738554,0.912000347916182,0.179170924344848,-0.426523172732563,0.838191844452333,0.289830753015815,-0.155523671735204,0.706043691678113,1513.06144611906,-811.91132829363,3685.90109240559
"1058",319041518,55,23,85,0.072,0.00175,0,86,63,100,0.65425,0.14275,0.013875,81,59,99,0.517625,0.068,0.004875,95,73,100,0.90925,0.481875,0.036,0.256451034590475,-0.468700569599189,0.983460899023984,1.31249843906542,0.339933443442532,2.3112965096864,0.838944123297915,0.171533682728098,1.52193494896574,10396.1955759078,2125.64539636658,18859.8178875834
"1059",801011004,29,15,50,0,0,0,51,31,71,0.002875,0,0,45,25,62,0.000375,0,0,46,38,55,0,0,0,-0.324703222625779,-0.880129195714925,0.213448032541921,0.0760349590928479,-0.637595030086486,0.798143083023973,-0.101730176662161,-0.573088429793865,0.424162338890851,-239.879756569376,-1351.34251745393,1000.17479510463
"1060",509011225,89,61,100,0.722875,0.2095,0.031875,51,22,78,0.02425,0.000375,0,68,44,94,0.16725,0.007125,0.00025,86,40,99,0.610375,0.1555,0.0035,1.02184386300425,0.274838116075057,1.81137745224672,0.0753608048831233,-0.998396209088361,1.05562728427616,0.489775884251451,-0.206502570245323,1.19805968848466,6102.36262983095,-2572.91877397161,14927.2246886747
"1061",203021046,87,68,98,0.758375,0.099625,0.002375,40,19,58,0,0,0,58,38,76,0.0135,0,0,64,35,86,0.107375,0,0,0.975675580406267,0.463949957384876,1.49994075468116,-0.327912600045226,-1.10994687509718,0.373870069956107,0.248094624918517,-0.27636525854938,0.727996443264537,2112.89787311855,-2353.6647244358,6199.98170906243
"1062",204021063,83,54,100,0.55825,0.107,0.009125,98,84,100,0.973625,0.673125,0.240125,98,85,100,0.977125,0.6945,0.276625,98,92,100,0.9975,0.835375,0.072,0.844120284082614,0.116287227391254,1.59063532047036,2.07870537890313,1.06666258230987,3.05238143538487,1.53282490088959,0.850303128230744,2.23255525311881,13633.7110809625,7563.02117404835,19857.4626988652
"1063",105011096,66,34,94,0.1915,0.0105,0.000625,97,86,100,0.987625,0.637875,0.1365,95,81,100,0.955875,0.4455,0.066625,88,76,94,0.90075,0.0045,0,0.457527330726242,-0.255896314579281,1.2082980478383,1.99464950233531,1.22941563272322,2.79360866845735,1.31505013823235,0.731650928446941,1.85685765145094,6706.09817991588,3731.05390961517,9469.04559357405
"1064",303031063,25,14,39,0,0,0,18,5,31,0,0,0,18,6,30,0,0,0,14,8,23,0,0,0,-0.473768064362478,-0.904415027590331,-0.015549659544535,-1.23884824277431,-1.90582449000981,-0.548607216826792,-0.901299762694365,-1.330616167413,-0.45122966352834,-11590.2642983682,-17111.0586048474,-5802.58785814269
"1065",113031269,44,17,75,0.02,0.000125,0,68,42,89,0.1445,0.00375,0.000125,63,39,85,0.0715,0.001375,0.000125,87,34,100,0.611,0.210375,0.01325,0.0302752574737502,-0.69167961662318,0.722112994761767,0.643144759081999,-0.283923653888581,1.44397000572047,0.370872915589539,-0.259550441088665,0.980047194757785,6341.55598366552,-4438.05299217509,16757.8269831634
"1066",403041085,29,13,52,0.000125,0,0,88,71,99,0.79825,0.145125,0.007125,74,54,92,0.26975,0.006,0,82,59,95,0.566375,0.0065,0,-0.329734242023739,-0.935832207088517,0.269115621956497,1.43603441770863,0.653094456273897,2.21990959339124,0.651751787499848,0.105414364217344,1.17965506482287,5172.62806149254,836.62110161095,9362.33242196672
"1067",601021010,43,13,78,0.0355,0.00075,0,55,25,85,0.056625,0.000875,0.000125,53,25,80,0.029875,5e-04,0,52,37,63,0,0,0,-0.00129711832199622,-0.832612981190954,0.863787819227379,0.199014520876446,-0.873768146398254,1.35277436268007,0.114097339486342,-0.604354490692294,0.868357604093552,302.41499830855,-1601.84157757993,2301.58182964996
